algorithm,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,num_fallbacks,runtime,total_episodes
neighbor-heuristic,10000,20,2,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:20.734479,2017-07-21 18:16:25.952147,#0CF8A3,7300,0,0.07845473289489746,172
neighbor-heuristic,10000,20,3,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:25.954238,2017-07-21 18:16:31.143121,#0CF8A3,7300,0,0.07853412628173828,172
brute-force,10000,20,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:31.145791,2017-07-21 18:16:41.035850,#FB1373,8607,0,4.650547504425049,10000
exact-heuristic,10000,20,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:41.038100,2017-07-21 18:16:46.462302,#FB1373,8607,0,0.2244398593902588,488
neighbor-heuristic,10000,20,1,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:46.464702,2017-07-21 18:16:51.861141,#FB1373,8607,0,0.22523260116577148,488
neighbor-heuristic,10000,20,2,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:51.863156,2017-07-21 18:16:57.246038,#FB1373,8607,0,0.22864651679992676,488
neighbor-heuristic,10000,20,3,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:16:57.248106,2017-07-21 18:17:02.701520,#FB1373,8607,0,0.22783493995666504,488
brute-force,10000,20,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:02.703683,2017-07-21 18:17:12.504763,#BCB146,5276,0,4.608266592025757,10000
exact-heuristic,10000,20,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:12.507044,2017-07-21 18:17:18.035501,#BCB146,5276,0,0.286116361618042,616
neighbor-heuristic,10000,20,1,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:18.037868,2017-07-21 18:17:23.607154,#BCB146,5276,0,0.28948354721069336,616
neighbor-heuristic,10000,20,2,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:23.609342,2017-07-21 18:17:29.084306,#BCB146,5276,0,0.28218793869018555,616
neighbor-heuristic,10000,20,3,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:29.086363,2017-07-21 18:17:35.013032,#BCB146,5276,0,0.28034186363220215,616
brute-force,10000,50,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:35.015351,2017-07-21 18:17:44.790721,#D16C94,441,0,4.45186448097229,10000
exact-heuristic,10000,50,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:44.793204,2017-07-21 18:17:50.202483,#D0618F,5064,0,0.07560920715332031,168
neighbor-heuristic,10000,50,1,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:50.204982,2017-07-21 18:17:55.554651,#D0618F,5064,0,0.07574868202209473,168
neighbor-heuristic,10000,50,2,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:17:55.627758,2017-07-21 18:18:00.975668,#D0618F,5064,0,0.07496118545532227,168
neighbor-heuristic,10000,50,3,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:01.124241,2017-07-21 18:18:06.521936,#D0618F,5064,0,0.07637858390808105,168
brute-force,10000,50,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:06.529474,2017-07-21 18:18:16.332920,#78B631,5364,0,4.5585761070251465,10000
exact-heuristic,10000,50,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:16.352807,2017-07-21 18:18:21.706977,#78B631,5364,0,0.06635594367980957,147
neighbor-heuristic,10000,50,1,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:21.711877,2017-07-21 18:18:27.099232,#78B631,5364,0,0.06599283218383789,147
neighbor-heuristic,10000,50,2,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:27.101280,2017-07-21 18:18:32.507248,#78B631,5364,0,0.06585335731506348,147
neighbor-heuristic,10000,50,3,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:32.509475,2017-07-21 18:18:37.917848,#78B631,5364,0,0.06593608856201172,147
brute-force,10000,50,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:37.919410,2017-07-21 18:18:47.711774,#0CF8A3,7300,0,4.447770833969116,10000
exact-heuristic,10000,50,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:47.713521,2017-07-21 18:18:53.091169,#0CF8A3,7300,0,0.048511505126953125,108
neighbor-heuristic,10000,50,1,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:53.092990,2017-07-21 18:18:58.477757,#0CF8A3,7300,0,0.1159965991973877,108
neighbor-heuristic,10000,50,2,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:18:58.479336,2017-07-21 18:19:03.841936,#0CF8A3,7300,0,0.048709869384765625,108
neighbor-heuristic,10000,50,3,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:03.843498,2017-07-21 18:19:09.238904,#0CF8A3,7300,0,0.048511505126953125,108
brute-force,10000,50,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:09.240484,2017-07-21 18:19:19.067892,#FB1373,8607,0,4.5391857624053955,10000
exact-heuristic,10000,50,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:19.069682,2017-07-21 18:19:24.426603,#FB1373,8607,0,0.08022308349609375,179
neighbor-heuristic,10000,50,1,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:24.438702,2017-07-21 18:19:29.833644,#FB1373,8607,0,0.08041071891784668,179
neighbor-heuristic,10000,50,2,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:29.835327,2017-07-21 18:19:35.225876,#FB1373,8607,0,0.08028554916381836,179
neighbor-heuristic,10000,50,3,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:35.227573,2017-07-21 18:19:40.580221,#FB1373,8607,0,0.08076596260070801,179
brute-force,10000,50,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:40.581785,2017-07-21 18:19:50.426899,#BCB146,5276,0,4.531719446182251,10000
exact-heuristic,10000,50,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:50.428640,2017-07-21 18:19:55.749859,#BCB146,5276,0,0.058998823165893555,132
neighbor-heuristic,10000,50,1,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:19:55.751676,2017-07-21 18:20:01.110289,#BCB146,5276,0,0.06182861328125,132
neighbor-heuristic,10000,50,2,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:01.111984,2017-07-21 18:20:06.495838,#BCB146,5276,0,0.059102535247802734,132
neighbor-heuristic,10000,50,3,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:06.497384,2017-07-21 18:20:11.843018,#BCB146,5276,0,0.05912613868713379,132
brute-force,10000,100,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:11.844574,2017-07-21 18:20:22.019588,#D16C94,441,0,4.4493935108184814,10000
exact-heuristic,10000,100,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:22.021548,2017-07-21 18:20:27.761720,#D16C94,441,0,0.03855633735656738,86
neighbor-heuristic,10000,100,1,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:27.763564,2017-07-21 18:20:33.516081,#D16C94,441,0,0.03890562057495117,86
neighbor-heuristic,10000,100,2,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:33.517758,2017-07-21 18:20:39.394897,#D16C94,441,0,0.0400087833404541,86
neighbor-heuristic,10000,100,3,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:39.396449,2017-07-21 18:20:45.334499,#D16C94,441,0,0.040218353271484375,86
brute-force,10000,100,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:45.336109,2017-07-21 18:20:55.808818,#78B631,5364,0,4.58078670501709,10000
exact-heuristic,10000,100,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:20:55.810572,2017-07-21 18:21:01.691356,#78B631,5364,0,0.023130416870117188,50
neighbor-heuristic,10000,100,1,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:01.693202,2017-07-21 18:21:07.654477,#78B631,5364,0,0.023579120635986328,50
neighbor-heuristic,10000,100,2,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:07.656104,2017-07-21 18:21:13.525622,#78B631,5364,0,0.02327561378479004,50
neighbor-heuristic,10000,100,3,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:13.528101,2017-07-21 18:21:19.441103,#78B631,5364,0,0.023372650146484375,50
brute-force,10000,100,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:19.442768,2017-07-21 18:21:30.007140,#0CF8A3,7300,0,4.612176179885864,10000
exact-heuristic,10000,100,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:30.008975,2017-07-21 18:21:35.964841,#0CF8A3,7300,0,0.02398228645324707,51
neighbor-heuristic,10000,100,1,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:35.966673,2017-07-21 18:21:41.819272,#0CF8A3,7300,0,0.022841691970825195,51
neighbor-heuristic,10000,100,2,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:41.820819,2017-07-21 18:21:47.752309,#0CF8A3,7300,0,0.02367568016052246,51
neighbor-heuristic,10000,100,3,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:47.753942,2017-07-21 18:21:53.536289,#0CF8A3,7300,0,0.0231475830078125,51
brute-force,10000,100,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:21:53.537964,2017-07-21 18:22:04.093057,#FB1373,8607,0,4.686103343963623,10000
exact-heuristic,10000,100,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:04.094847,2017-07-21 18:22:10.028390,#FB1373,8607,0,0.041665077209472656,90
neighbor-heuristic,10000,100,1,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:10.169105,2017-07-21 18:22:16.151196,#FB1373,8607,0,0.04163980484008789,90
neighbor-heuristic,10000,100,2,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:16.152856,2017-07-21 18:22:22.119290,#FB1373,8607,0,0.04175376892089844,90
neighbor-heuristic,10000,100,3,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:22.120974,2017-07-21 18:22:27.994112,#FB1373,8607,0,0.04205513000488281,90
brute-force,10000,100,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:27.995801,2017-07-21 18:22:38.521007,#BCB146,5276,0,4.6101155281066895,10000
exact-heuristic,10000,100,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:38.522784,2017-07-21 18:22:44.275642,#BCB146,5276,0,0.02689337730407715,61
neighbor-heuristic,10000,100,1,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:44.277536,2017-07-21 18:22:49.838737,#BCB146,5276,0,0.026903629302978516,61
neighbor-heuristic,10000,100,2,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:49.840691,2017-07-21 18:22:55.392388,#BCB146,5276,0,0.026623249053955078,61
neighbor-heuristic,10000,100,3,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:22:55.394135,2017-07-21 18:23:00.888676,#BCB146,5276,0,0.027130603790283203,61
brute-force,10000,200,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:00.890358,2017-07-21 18:23:11.513899,#D16C94,441,0,4.3260838985443115,10000
exact-heuristic,10000,200,0,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:11.515846,2017-07-21 18:23:17.821947,#C37195,6871,0,0.020788192749023438,45
neighbor-heuristic,10000,200,1,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:17.823906,2017-07-21 18:23:24.158061,#C37195,6871,0,0.02042531967163086,45
neighbor-heuristic,10000,200,2,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:24.159874,2017-07-21 18:23:30.533701,#C37195,6871,0,0.019889116287231445,45
neighbor-heuristic,10000,200,3,3,#CD6D8F,0.23720547482319754,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:30.535480,2017-07-21 18:23:37.032345,#C37195,6871,0,0.020925521850585938,45
brute-force,10000,200,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:37.034178,2017-07-21 18:23:48.031148,#78B631,5364,0,4.54919958114624,10000
exact-heuristic,10000,200,0,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:48.033277,2017-07-21 18:23:54.480505,#78B631,5364,0,0.01278543472290039,27
neighbor-heuristic,10000,200,1,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:23:54.482425,2017-07-21 18:24:00.905114,#78B631,5364,0,0.012733697891235352,27
neighbor-heuristic,10000,200,2,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:00.906966,2017-07-21 18:24:07.322591,#78B631,5364,0,0.012050390243530273,27
neighbor-heuristic,10000,200,3,3,#74B32E,0.23720547482319754,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:07.324233,2017-07-21 18:24:13.553075,#78B631,5364,0,0.012164831161499023,27
brute-force,10000,200,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:13.554887,2017-07-21 18:24:24.170474,#0CF8A3,7300,0,4.350264072418213,10000
exact-heuristic,10000,200,0,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:24.172401,2017-07-21 18:24:30.450917,#0CF8A3,7300,0,0.021478652954101562,48
neighbor-heuristic,10000,200,1,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:30.453009,2017-07-21 18:24:36.790280,#0CF8A3,7300,0,0.021445035934448242,48
neighbor-heuristic,10000,200,2,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:36.792091,2017-07-21 18:24:43.073019,#0CF8A3,7300,0,0.021337509155273438,48
neighbor-heuristic,10000,200,3,3,#06FDA3,0.23720547482319754,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:43.075215,2017-07-21 18:24:49.663533,#0CF8A3,7300,0,0.02158641815185547,48
brute-force,10000,200,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:24:49.665223,2017-07-21 18:25:00.643793,#FB1373,8607,0,4.450246095657349,10000
exact-heuristic,10000,200,0,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:00.645648,2017-07-21 18:25:07.193780,#FB1373,8607,0,0.03050827980041504,68
neighbor-heuristic,10000,200,1,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:07.195857,2017-07-21 18:25:13.762616,#FB1373,8607,0,0.030611038208007812,68
neighbor-heuristic,10000,200,2,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:13.764236,2017-07-21 18:25:20.300560,#FB1373,8607,0,0.03157472610473633,68
neighbor-heuristic,10000,200,3,3,#F71976,0.23720547482319754,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:20.302221,2017-07-21 18:25:27.064950,#FB1373,8607,0,0.03200888633728027,68
brute-force,10000,200,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:27.066634,2017-07-21 18:25:38.342850,#BCB146,5276,0,4.613469839096069,10000
exact-heuristic,10000,200,0,3,#BCB249,0.23720547482319754,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:25:38.344722,2017-07-21 18:25:44.959772,#BCB146,5276,0,0.008604764938354492,18
