algorithm	num_episodes	num_labels	num_trials	random_seed	target_color	target_color_hex	color_sequence_type	num_neighbors	_hostname	_pwd	_username	_start_time	_end_time	answer	num_fallbacks	runtime	total_episodes
exact-heuristic	10000	10	5	0.1717978382015274	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:26:33.493891	2017-06-19 17:26:44.544625	#D06A90	1	5.328181028366089	9992
brute-force	10000	10	0	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:26:44.544809	2017-06-19 17:26:55.439297	#CD6C86	0	5.216701030731201	9992
exact-heuristic	10000	10	0	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:26:55.439665	2017-06-19 17:27:06.429582	#CD6C86	1	5.337722063064575	9992
brute-force	10000	10	1	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:27:06.429763	2017-06-19 17:27:17.453345	#CD6C86	0	5.313878059387207	9992
exact-heuristic	10000	10	1	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:27:17.453523	2017-06-19 17:27:28.418967	#CD6C86	1	5.336085081100464	9992
brute-force	10000	10	2	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:27:28.419145	2017-06-19 17:27:39.376721	#CD6C86	0	5.268846035003662	9992
exact-heuristic	10000	10	2	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:27:39.376932	2017-06-19 17:27:50.397541	#CD6C86	1	5.319813966751099	9992
brute-force	10000	10	3	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:27:50.397717	2017-06-19 17:28:01.372223	#CD6C86	0	5.363792181015015	9992
exact-heuristic	10000	10	3	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:01.372392	2017-06-19 17:28:12.249223	#CD6C86	1	5.187083005905151	9992
brute-force	10000	10	4	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:12.249421	2017-06-19 17:28:23.164384	#CD6C86	0	5.208202123641968	9992
exact-heuristic	10000	10	4	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:23.164573	2017-06-19 17:28:34.169418	#CD6C86	1	5.360745906829834	9992
brute-force	10000	10	5	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:34.169589	2017-06-19 17:28:45.584535	#CD6C86	0	5.533062934875488	9992
exact-heuristic	10000	10	5	0.03258176771935872	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:45.584728	2017-06-19 17:28:56.945441	#CD6C86	1	5.428007125854492	9992
brute-force	10000	10	0	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:28:56.945670	2017-06-19 17:29:08.144947	#C46C8B	0	5.3906190395355225	9994
exact-heuristic	10000	10	0	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:29:08.145138	2017-06-19 17:29:19.104272	#C46C8B	1	5.218966007232666	9994
brute-force	10000	10	1	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:29:19.104468	2017-06-19 17:29:30.138762	#C46C8B	0	5.239584922790527	9994
exact-heuristic	10000	10	1	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:29:30.138959	2017-06-19 17:29:41.110638	#C46C8B	1	5.248111009597778	9994
brute-force	10000	10	2	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:29:41.110864	2017-06-19 17:29:52.230808	#C46C8B	0	5.329174041748047	9994
exact-heuristic	10000	10	2	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:29:52.231010	2017-06-19 17:30:03.232594	#C46C8B	1	5.2395179271698	9994
brute-force	10000	10	3	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:03.232932	2017-06-19 17:30:14.325336	#C46C8B	0	5.363870859146118	9994
exact-heuristic	10000	10	3	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:14.325563	2017-06-19 17:30:25.319554	#C46C8B	1	5.313820838928223	9994
brute-force	10000	10	4	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:25.319748	2017-06-19 17:30:36.382302	#C46C8B	0	5.368173837661743	9994
exact-heuristic	10000	10	4	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:36.382512	2017-06-19 17:30:47.423982	#C46C8B	1	5.318027973175049	9994
brute-force	10000	10	5	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:47.424221	2017-06-19 17:30:58.658858	#C46C8B	0	5.576863050460815	9994
exact-heuristic	10000	10	5	0.8048553004169102	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:30:58.659051	2017-06-19 17:31:09.833596	#C46C8B	1	5.403378963470459	9994
brute-force	10000	10	0	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:31:09.833817	2017-06-19 17:31:20.819542	#D46C8D	0	5.203212022781372	9993
exact-heuristic	10000	10	0	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:31:20.819731	2017-06-19 17:31:31.715074	#D46C8D	1	5.158584833145142	9993
brute-force	10000	10	1	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:31:31.715278	2017-06-19 17:31:42.666476	#D46C8D	0	5.26310396194458	9993
exact-heuristic	10000	10	1	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:31:42.666697	2017-06-19 17:31:53.608834	#D46C8D	1	5.225311040878296	9993
brute-force	10000	10	2	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:31:53.609015	2017-06-19 17:32:04.626474	#D46C8D	0	5.235109090805054	9993
exact-heuristic	10000	10	2	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:04.626680	2017-06-19 17:32:15.621079	#D46C8D	1	5.2923829555511475	9993
brute-force	10000	10	3	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:15.621266	2017-06-19 17:32:26.582370	#D46C8D	0	5.226266860961914	9993
exact-heuristic	10000	10	3	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:26.582581	2017-06-19 17:32:37.610077	#D46C8D	1	5.218195915222168	9993
brute-force	10000	10	4	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:37.610257	2017-06-19 17:32:48.604144	#D46C8D	0	5.225751161575317	9993
exact-heuristic	10000	10	4	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:48.604465	2017-06-19 17:32:59.767707	#D46C8D	1	5.457659959793091	9993
brute-force	10000	10	5	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:32:59.767883	2017-06-19 17:33:10.866767	#D46C8D	0	5.24576210975647	9993
exact-heuristic	10000	10	5	0.4643851618510445	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:33:10.866945	2017-06-19 17:33:21.933396	#D46C8D	1	5.343932151794434	9993
brute-force	10000	10	0	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:33:21.933598	2017-06-19 17:33:32.976011	#C76C8C	0	5.336822986602783	9992
exact-heuristic	10000	10	0	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:33:32.976258	2017-06-19 17:33:43.941754	#C76C8C	1	5.293853998184204	9992
brute-force	10000	10	1	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:33:43.941953	2017-06-19 17:33:54.902036	#C76C8C	0	5.2649641036987305	9992
exact-heuristic	10000	10	1	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:33:54.902221	2017-06-19 17:34:06.013929	#C76C8C	1	5.317863941192627	9992
brute-force	10000	10	2	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:34:06.014277	2017-06-19 17:34:17.067499	#C76C8C	0	5.353250980377197	9992
exact-heuristic	10000	10	2	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:34:17.067703	2017-06-19 17:34:28.065910	#C76C8C	1	5.269244194030762	9992
brute-force	10000	10	3	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:34:28.066124	2017-06-19 17:34:39.359218	#C76C8C	0	5.331802129745483	9992
exact-heuristic	10000	10	3	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:34:39.359415	2017-06-19 17:34:50.295490	#C76C8C	1	5.259238958358765	9992
brute-force	10000	10	4	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:34:50.295682	2017-06-19 17:35:01.291028	#C76C8C	0	5.268244981765747	9992
exact-heuristic	10000	10	4	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:01.291218	2017-06-19 17:35:12.313766	#C76C8C	1	5.177417993545532	9992
brute-force	10000	10	5	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:12.313956	2017-06-19 17:35:23.673131	#C76C8C	0	5.35581111907959	9992
exact-heuristic	10000	10	5	0.374395196873219	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:23.673308	2017-06-19 17:35:34.701406	#C76C8C	1	5.220869064331055	9992
brute-force	10000	10	0	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:34.701587	2017-06-19 17:35:45.784483	#CE7493	0	5.23857307434082	9991
exact-heuristic	10000	10	0	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:45.784661	2017-06-19 17:35:56.883187	#CE7493	1	5.268790006637573	9991
brute-force	10000	10	1	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:35:56.883420	2017-06-19 17:36:07.996793	#CE7493	0	5.353709936141968	9991
exact-heuristic	10000	10	1	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:36:07.996978	2017-06-19 17:36:19.017336	#CE7493	1	5.267773151397705	9991
brute-force	10000	10	2	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:36:19.017586	2017-06-19 17:36:30.108928	#CE7493	0	5.375757932662964	9991
exact-heuristic	10000	10	2	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:36:30.109105	2017-06-19 17:36:41.224908	#CE7493	1	5.3670079708099365	9991
brute-force	10000	10	3	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:36:41.225089	2017-06-19 17:36:52.275513	#CE7493	0	5.381969928741455	9991
exact-heuristic	10000	10	3	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:36:52.275695	2017-06-19 17:37:03.278042	#CE7493	1	5.277482032775879	9991
brute-force	10000	10	4	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:03.278233	2017-06-19 17:37:14.319467	#CE7493	0	5.304517030715942	9991
exact-heuristic	10000	10	4	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:14.319653	2017-06-19 17:37:25.276228	#CE7493	1	5.350785970687866	9991
brute-force	10000	10	5	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:25.276417	2017-06-19 17:37:36.282067	#CE7493	0	5.283518075942993	9991
exact-heuristic	10000	10	5	0.23938158014086497	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:36.282303	2017-06-19 17:37:47.308783	#CE7493	1	5.250777959823608	9991
brute-force	10000	10	0	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:47.309021	2017-06-19 17:37:58.282800	#DA6A8E	0	5.2526960372924805	9991
exact-heuristic	10000	10	0	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:37:58.282983	2017-06-19 17:38:09.285261	#DA6A8E	1	5.250890016555786	9991
brute-force	10000	10	1	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:38:09.285455	2017-06-19 17:38:20.360550	#DA6A8E	0	5.269139051437378	9991
exact-heuristic	10000	10	1	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:38:20.360730	2017-06-19 17:38:31.478507	#DA6A8E	1	5.350326061248779	9991
brute-force	10000	10	2	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:38:31.478686	2017-06-19 17:38:42.429437	#DA6A8E	0	5.232129812240601	9991
exact-heuristic	10000	10	2	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:38:42.429611	2017-06-19 17:38:53.410545	#DA6A8E	1	5.222885847091675	9991
brute-force	10000	10	3	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:38:53.410780	2017-06-19 17:39:04.375758	#DA6A8E	0	5.219417095184326	9991
exact-heuristic	10000	10	3	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:04.375937	2017-06-19 17:39:15.418830	#DA6A8E	1	5.339314937591553	9991
brute-force	10000	10	4	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:15.419017	2017-06-19 17:39:26.447090	#DA6A8E	0	5.248707056045532	9991
exact-heuristic	10000	10	4	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:26.447311	2017-06-19 17:39:37.647924	#DA6A8E	1	5.423156023025513	9991
brute-force	10000	10	5	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:37.648202	2017-06-19 17:39:48.770286	#DA6A8E	0	5.380284070968628	9991
exact-heuristic	10000	10	5	0.5759982537872608	#CD6D8F	#CD6D8F	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:48.770507	2017-06-19 17:39:59.850249	#DA6A8E	1	5.394963979721069	9991
brute-force	10000	10	0	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:39:59.850494	2017-06-19 17:40:10.839002	#73B034	0	5.2314112186431885	9992
exact-heuristic	10000	10	0	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:40:10.839207	2017-06-19 17:40:21.853828	#73B034	1	5.312482833862305	9992
brute-force	10000	10	1	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:40:21.854055	2017-06-19 17:40:32.878301	#73B034	0	5.357344150543213	9992
exact-heuristic	10000	10	1	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:40:32.878528	2017-06-19 17:40:43.867546	#73B034	1	5.237962961196899	9992
brute-force	10000	10	2	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:40:43.867921	2017-06-19 17:40:54.885841	#73B034	0	5.253551006317139	9992
exact-heuristic	10000	10	2	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:40:54.886073	2017-06-19 17:41:05.954319	#73B034	1	5.316412925720215	9992
brute-force	10000	10	3	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:41:05.954507	2017-06-19 17:41:16.977139	#73B034	0	5.241055011749268	9992
exact-heuristic	10000	10	3	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:41:16.977329	2017-06-19 17:41:28.057525	#73B034	1	5.273691892623901	9992
brute-force	10000	10	4	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:41:28.057718	2017-06-19 17:41:39.041704	#73B034	0	5.300720930099487	9992
exact-heuristic	10000	10	4	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:41:39.041934	2017-06-19 17:41:50.036923	#73B034	1	5.2347939014434814	9992
brute-force	10000	10	5	0.6089990701367864	#74B32E	#74B32E	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 17:41:50.037116	2017-06-19 17:42:01.062977	#73B034	0	5.2514379024505615	9992
